fileName,audioDir 
61056002,"Fin, Finback Whale"
61056003,"Fin, Finback Whale"
61056004,"Fin, Finback Whale"
61056005,"Fin, Finback Whale"
61056006,"Fin, Finback Whale"
61064001,"Fin, Finback Whale"
61064002,"Fin, Finback Whale"
61064003,"Fin, Finback Whale"
61064004,"Fin, Finback Whale"
61064005,"Fin, Finback Whale"
61064006,"Fin, Finback Whale"
61064007,"Fin, Finback Whale"
61064008,"Fin, Finback Whale"
61064009,"Fin, Finback Whale"
6106400A,"Fin, Finback Whale"
6106400B,"Fin, Finback Whale"
6106400C,"Fin, Finback Whale"
6106400D,"Fin, Finback Whale"
6106400E,"Fin, Finback Whale"
6106400F,"Fin, Finback Whale"
6106400G,"Fin, Finback Whale"
6106400H,"Fin, Finback Whale"
6106400I,"Fin, Finback Whale"
6106400J,"Fin, Finback Whale"
6106400K,"Fin, Finback Whale"
6106400L,"Fin, Finback Whale"
6106400M,"Fin, Finback Whale"
6106400N,"Fin, Finback Whale"
6106400O,"Fin, Finback Whale"
61068001,"Fin, Finback Whale"
61068002,"Fin, Finback Whale"
61068003,"Fin, Finback Whale"
61068004,"Fin, Finback Whale"
61068005,"Fin, Finback Whale"
61068006,"Fin, Finback Whale"
61068007,"Fin, Finback Whale"
61068008,"Fin, Finback Whale"
61068009,"Fin, Finback Whale"
6106800A,"Fin, Finback Whale"
6106800B,"Fin, Finback Whale"
6106800C,"Fin, Finback Whale"
6106800D,"Fin, Finback Whale"
6106800E,"Fin, Finback Whale"
6106800F,"Fin, Finback Whale"
6106800G,"Fin, Finback Whale"
6106800H,"Fin, Finback Whale"
6106800I,"Fin, Finback Whale"
6106800J,"Fin, Finback Whale"
6106800K,"Fin, Finback Whale"
6106800L,"Fin, Finback Whale"
6106800M,"Fin, Finback Whale"
6106800N,"Fin, Finback Whale"
61077001,"Fin, Finback Whale"
61077002,"Fin, Finback Whale"
61077003,"Fin, Finback Whale"
61078001,"Fin, Finback Whale"
61078002,"Fin, Finback Whale"
61078003,"Fin, Finback Whale"
61078004,"Fin, Finback Whale"
61078005,"Fin, Finback Whale"
61078006,"Fin, Finback Whale"
61078007,"Fin, Finback Whale"
61078008,"Fin, Finback Whale"
61078009,"Fin, Finback Whale"
61079001,"Fin, Finback Whale"
61079002,"Fin, Finback Whale"
61079003,"Fin, Finback Whale"
61079004,"Fin, Finback Whale"
61079005,"Fin, Finback Whale"
61079006,"Fin, Finback Whale"
61079007,"Fin, Finback Whale"
61079008,"Fin, Finback Whale"
61079009,"Fin, Finback Whale"
6107900A,"Fin, Finback Whale"
6107900B,"Fin, Finback Whale"
6107900C,"Fin, Finback Whale"
6107900D,"Fin, Finback Whale"
6107900E,"Fin, Finback Whale"
6107900F,"Fin, Finback Whale"
6107900G,"Fin, Finback Whale"
6107900H,"Fin, Finback Whale"
6107900I,"Fin, Finback Whale"
6107900J,"Fin, Finback Whale"
6107900K,"Fin, Finback Whale"
6107900L,"Fin, Finback Whale"
6107900M,"Fin, Finback Whale"
6107900N,"Fin, Finback Whale"
61085001,"Fin, Finback Whale"
61085002,"Fin, Finback Whale"
61085003,"Fin, Finback Whale"
61085004,"Fin, Finback Whale"
61085005,"Fin, Finback Whale"
61085006,"Fin, Finback Whale"
61085007,"Fin, Finback Whale"
61085008,"Fin, Finback Whale"
61085009,"Fin, Finback Whale"
6108500A,"Fin, Finback Whale"
6108500B,"Fin, Finback Whale"
6108500C,"Fin, Finback Whale"
6108500D,"Fin, Finback Whale"
6108500E,"Fin, Finback Whale"
6108500F,"Fin, Finback Whale"
6108500G,"Fin, Finback Whale"
6108500H,"Fin, Finback Whale"
6108500I,"Fin, Finback Whale"
62004001,"Fin, Finback Whale"
62004002,"Fin, Finback Whale"
62004003,"Fin, Finback Whale"
62004004,"Fin, Finback Whale"
62004005,"Fin, Finback Whale"
62004006,"Fin, Finback Whale"
62004007,"Fin, Finback Whale"
62004008,"Fin, Finback Whale"
74008001,"Fin, Finback Whale"
74008002,"Fin, Finback Whale"
74008003,"Fin, Finback Whale"
75001001,"Fin, Finback Whale"
75001002,"Fin, Finback Whale"
75001003,"Fin, Finback Whale"
75001004,"Fin, Finback Whale"
75001005,"Fin, Finback Whale"
75001006,"Fin, Finback Whale"
75001007,"Fin, Finback Whale"
75001008,"Fin, Finback Whale"
75001009,"Fin, Finback Whale"
7500100A,"Fin, Finback Whale"
7500100B,"Fin, Finback Whale"
7500100C,"Fin, Finback Whale"
7500100D,"Fin, Finback Whale"
7500100E,"Fin, Finback Whale"
7500100F,"Fin, Finback Whale"
7500100G,"Fin, Finback Whale"
7500100H,"Fin, Finback Whale"
7500100I,"Fin, Finback Whale"
7500100J,"Fin, Finback Whale"
7500100K,"Fin, Finback Whale"
75005023,"Fin, Finback Whale"
7500502A,"Fin, Finback Whale"
7500502F,"Fin, Finback Whale"
7500502G,"Fin, Finback Whale"
77006001,"Fin, Finback Whale"
77006002,"Fin, Finback Whale"
77006003,"Fin, Finback Whale"
77006004,"Fin, Finback Whale"
77006005,"Fin, Finback Whale"
77006006,"Fin, Finback Whale"
77006007,"Fin, Finback Whale"
77006008,"Fin, Finback Whale"
77006009,"Fin, Finback Whale"
7700600A,"Fin, Finback Whale"
7700600B,"Fin, Finback Whale"
7700600C,"Fin, Finback Whale"
7700600D,"Fin, Finback Whale"
7700600E,"Fin, Finback Whale"
7700600F,"Fin, Finback Whale"
7700600G,"Fin, Finback Whale"
7700600H,"Fin, Finback Whale"
7700600I,"Fin, Finback Whale"
7700600J,"Fin, Finback Whale"
7700600K,"Fin, Finback Whale"
7700600L,"Fin, Finback Whale"
7700600M,"Fin, Finback Whale"
7700600N,"Fin, Finback Whale"
7700600O,"Fin, Finback Whale"
7700600P,"Fin, Finback Whale"
7700600Q,"Fin, Finback Whale"
7700600R,"Fin, Finback Whale"
7700600S,"Fin, Finback Whale"
7700600T,"Fin, Finback Whale"
77007001,"Fin, Finback Whale"
77007002,"Fin, Finback Whale"
77007003,"Fin, Finback Whale"
77007004,"Fin, Finback Whale"
77007005,"Fin, Finback Whale"
77007006,"Fin, Finback Whale"
77007007,"Fin, Finback Whale"
77007008,"Fin, Finback Whale"
77007009,"Fin, Finback Whale"
7700700A,"Fin, Finback Whale"
7700700B,"Fin, Finback Whale"
7700700C,"Fin, Finback Whale"
7700700D,"Fin, Finback Whale"
7700700E,"Fin, Finback Whale"
7700700F,"Fin, Finback Whale"
7700700G,"Fin, Finback Whale"
7700700H,"Fin, Finback Whale"
7700700I,"Fin, Finback Whale"
7700700J,"Fin, Finback Whale"
7700700K,"Fin, Finback Whale"
77008001,"Fin, Finback Whale"
77008002,"Fin, Finback Whale"
77008003,"Fin, Finback Whale"
77008004,"Fin, Finback Whale"
77008005,"Fin, Finback Whale"
77008006,"Fin, Finback Whale"
77008007,"Fin, Finback Whale"
77008008,"Fin, Finback Whale"
77008009,"Fin, Finback Whale"
7700800A,"Fin, Finback Whale"
7700800B,"Fin, Finback Whale"
7700800C,"Fin, Finback Whale"
7700800D,"Fin, Finback Whale"
7700800E,"Fin, Finback Whale"
7700800F,"Fin, Finback Whale"
7700800G,"Fin, Finback Whale"
7700800H,"Fin, Finback Whale"
7700800I,"Fin, Finback Whale"
7700800J,"Fin, Finback Whale"
7700800K,"Fin, Finback Whale"
7700800L,"Fin, Finback Whale"
7700800M,"Fin, Finback Whale"
77009001,"Fin, Finback Whale"
77009002,"Fin, Finback Whale"
77009003,"Fin, Finback Whale"
77009004,"Fin, Finback Whale"
77009005,"Fin, Finback Whale"
77009006,"Fin, Finback Whale"
77009007,"Fin, Finback Whale"
77009008,"Fin, Finback Whale"
77009009,"Fin, Finback Whale"
7700900A,"Fin, Finback Whale"
7700900B,"Fin, Finback Whale"
7700900C,"Fin, Finback Whale"
7700900D,"Fin, Finback Whale"
7700900E,"Fin, Finback Whale"
7700900F,"Fin, Finback Whale"
7700900G,"Fin, Finback Whale"
7700900H,"Fin, Finback Whale"
7700900I,"Fin, Finback Whale"
7700900J,"Fin, Finback Whale"
7700900K,"Fin, Finback Whale"
7700900L,"Fin, Finback Whale"
7700900M,"Fin, Finback Whale"
7700900N,"Fin, Finback Whale"
7700900O,"Fin, Finback Whale"
7700900P,"Fin, Finback Whale"
7700900Q,"Fin, Finback Whale"
7700900R,"Fin, Finback Whale"
7700900S,"Fin, Finback Whale"
7700900T,"Fin, Finback Whale"
7700900U,"Fin, Finback Whale"
7700900V,"Fin, Finback Whale"
7700900W,"Fin, Finback Whale"
7700900X,"Fin, Finback Whale"
7700900Y,"Fin, Finback Whale"
7700900Z,"Fin, Finback Whale"
77009010,"Fin, Finback Whale"
77009011,"Fin, Finback Whale"
77009012,"Fin, Finback Whale"
77009013,"Fin, Finback Whale"
77009014,"Fin, Finback Whale"
77009015,"Fin, Finback Whale"
77009016,"Fin, Finback Whale"
77009017,"Fin, Finback Whale"
77009018,"Fin, Finback Whale"
77009019,"Fin, Finback Whale"
7700901A,"Fin, Finback Whale"
7700901B,"Fin, Finback Whale"
7700901C,"Fin, Finback Whale"
7700901D,"Fin, Finback Whale"
7700901E,"Fin, Finback Whale"
7700901F,"Fin, Finback Whale"
7700901G,"Fin, Finback Whale"
7700901H,"Fin, Finback Whale"
7700901I,"Fin, Finback Whale"
7700901J,"Fin, Finback Whale"
7700901K,"Fin, Finback Whale"
7700901L,"Fin, Finback Whale"
7700901M,"Fin, Finback Whale"
7700901N,"Fin, Finback Whale"
7700901O,"Fin, Finback Whale"
7700901P,"Fin, Finback Whale"
77010001,"Fin, Finback Whale"
77010007,"Fin, Finback Whale"
77010009,"Fin, Finback Whale"
7701000B,"Fin, Finback Whale"
7701000D,"Fin, Finback Whale"
7701000E,"Fin, Finback Whale"
77012001,"Fin, Finback Whale"
77012002,"Fin, Finback Whale"
77012003,"Fin, Finback Whale"
77012004,"Fin, Finback Whale"
77012005,"Fin, Finback Whale"
77012006,"Fin, Finback Whale"
77012007,"Fin, Finback Whale"
77012008,"Fin, Finback Whale"
77012009,"Fin, Finback Whale"
7701200A,"Fin, Finback Whale"
7701200B,"Fin, Finback Whale"
77014001,"Fin, Finback Whale"
77014002,"Fin, Finback Whale"
77014003,"Fin, Finback Whale"
77014004,"Fin, Finback Whale"
77014005,"Fin, Finback Whale"
77014006,"Fin, Finback Whale"
77014007,"Fin, Finback Whale"
77014008,"Fin, Finback Whale"
77015001,"Fin, Finback Whale"
77015002,"Fin, Finback Whale"
77015003,"Fin, Finback Whale"
77015004,"Fin, Finback Whale"
77018001,"Fin, Finback Whale"
77018002,"Fin, Finback Whale"
77018003,"Fin, Finback Whale"
77018004,"Fin, Finback Whale"
77018005,"Fin, Finback Whale"
77018006,"Fin, Finback Whale"
77018007,"Fin, Finback Whale"
77018008,"Fin, Finback Whale"
77018009,"Fin, Finback Whale"
7701800A,"Fin, Finback Whale"
7701800B,"Fin, Finback Whale"
77020001,"Fin, Finback Whale"
77020002,"Fin, Finback Whale"
77020003,"Fin, Finback Whale"
77020004,"Fin, Finback Whale"
77020005,"Fin, Finback Whale"
77020006,"Fin, Finback Whale"
77020007,"Fin, Finback Whale"
77020008,"Fin, Finback Whale"
78012001,"Fin, Finback Whale"
78012002,"Fin, Finback Whale"
78012003,"Fin, Finback Whale"
78012004,"Fin, Finback Whale"
78012005,"Fin, Finback Whale"
78012006,"Fin, Finback Whale"
78012007,"Fin, Finback Whale"
78012008,"Fin, Finback Whale"
78012009,"Fin, Finback Whale"
7801200A,"Fin, Finback Whale"
7801200B,"Fin, Finback Whale"
7801200C,"Fin, Finback Whale"
7801200D,"Fin, Finback Whale"
7801200E,"Fin, Finback Whale"
7801200F,"Fin, Finback Whale"
7801200G,"Fin, Finback Whale"
7801200H,"Fin, Finback Whale"
7801200I,"Fin, Finback Whale"
7801200J,"Fin, Finback Whale"
7801200K,"Fin, Finback Whale"
7801200L,"Fin, Finback Whale"
7801200M,"Fin, Finback Whale"
7801200N,"Fin, Finback Whale"
7801200O,"Fin, Finback Whale"
7801200P,"Fin, Finback Whale"
7801200Q,"Fin, Finback Whale"
78014001,"Fin, Finback Whale"
78014002,"Fin, Finback Whale"
78014003,"Fin, Finback Whale"
78014004,"Fin, Finback Whale"
78014005,"Fin, Finback Whale"
78014006,"Fin, Finback Whale"
78014007,"Fin, Finback Whale"
78014008,"Fin, Finback Whale"
78014009,"Fin, Finback Whale"
7801400A,"Fin, Finback Whale"
79004001,"Fin, Finback Whale"
79004002,"Fin, Finback Whale"
79004003,"Fin, Finback Whale"
79004005,"Fin, Finback Whale"
79004006,"Fin, Finback Whale"
79005003,"Fin, Finback Whale"
79005004,"Fin, Finback Whale"
79005005,"Fin, Finback Whale"
79005006,"Fin, Finback Whale"
79005007,"Fin, Finback Whale"
79005008,"Fin, Finback Whale"
79005009,"Fin, Finback Whale"
7900500A,"Fin, Finback Whale"
7900500B,"Fin, Finback Whale"
7900500C,"Fin, Finback Whale"
7900500D,"Fin, Finback Whale"
7900500E,"Fin, Finback Whale"
7900500F,"Fin, Finback Whale"
7900500G,"Fin, Finback Whale"
7900500H,"Fin, Finback Whale"
79006001,"Fin, Finback Whale"
79006002,"Fin, Finback Whale"
79006003,"Fin, Finback Whale"
79006004,"Fin, Finback Whale"
79006005,"Fin, Finback Whale"
79006006,"Fin, Finback Whale"
79006007,"Fin, Finback Whale"
79006008,"Fin, Finback Whale"
79006009,"Fin, Finback Whale"
7900600A,"Fin, Finback Whale"
7900600B,"Fin, Finback Whale"
7900600C,"Fin, Finback Whale"
7900600D,"Fin, Finback Whale"
7900600E,"Fin, Finback Whale"
7900600F,"Fin, Finback Whale"
7900600G,"Fin, Finback Whale"
7900600H,"Fin, Finback Whale"
7900600I,"Fin, Finback Whale"
80011001,"Fin, Finback Whale"
80011002,"Fin, Finback Whale"
80011003,"Fin, Finback Whale"
80011004,"Fin, Finback Whale"
80011005,"Fin, Finback Whale"
80011006,"Fin, Finback Whale"
80011007,"Fin, Finback Whale"
80011008,"Fin, Finback Whale"
82004001,"Fin, Finback Whale"
82004002,"Fin, Finback Whale"
82004003,"Fin, Finback Whale"
82004004,"Fin, Finback Whale"
93201001,"Fin, Finback Whale"
93201002,"Fin, Finback Whale"
93201003,"Fin, Finback Whale"
93201004,"Fin, Finback Whale"
93201005,"Fin, Finback Whale"
93201006,"Fin, Finback Whale"
93201007,"Fin, Finback Whale"
93201008,"Fin, Finback Whale"
93201009,"Fin, Finback Whale"
9320100A,"Fin, Finback Whale"
9320100B,"Fin, Finback Whale"
9320100C,"Fin, Finback Whale"
9320100D,"Fin, Finback Whale"
9320100E,"Fin, Finback Whale"
9320100F,"Fin, Finback Whale"
9320100G,"Fin, Finback Whale"
9320100H,"Fin, Finback Whale"
9320100I,"Fin, Finback Whale"
9320100J,"Fin, Finback Whale"
9320100K,"Fin, Finback Whale"
9320100L,"Fin, Finback Whale"
9320100M,"Fin, Finback Whale"
9320100N,"Fin, Finback Whale"
9320100O,"Fin, Finback Whale"
9320100P,"Fin, Finback Whale"
9320100Q,"Fin, Finback Whale"
9320100R,"Fin, Finback Whale"
9320100S,"Fin, Finback Whale"
9320100T,"Fin, Finback Whale"
9320100U,"Fin, Finback Whale"
9320100V,"Fin, Finback Whale"
9320100W,"Fin, Finback Whale"
9320100X,"Fin, Finback Whale"
9320100Y,"Fin, Finback Whale"
9320100Z,"Fin, Finback Whale"
93201010,"Fin, Finback Whale"
93201011,"Fin, Finback Whale"
93201012,"Fin, Finback Whale"
93201013,"Fin, Finback Whale"
69003001,Finless Porpoise
69003002,Finless Porpoise
91008001,Fraser's Dolphin
91008002,Fraser's Dolphin
91008003,Fraser's Dolphin
91008004,Fraser's Dolphin
91008005,Fraser's Dolphin
91008006,Fraser's Dolphin
91008007,Fraser's Dolphin
91008008,Fraser's Dolphin
91008009,Fraser's Dolphin
9100800A,Fraser's Dolphin
9100800B,Fraser's Dolphin
9100800C,Fraser's Dolphin
9100800D,Fraser's Dolphin
9100800E,Fraser's Dolphin
9100800F,Fraser's Dolphin
91010001,Fraser's Dolphin
91010002,Fraser's Dolphin
91010003,Fraser's Dolphin
91010004,Fraser's Dolphin
91010005,Fraser's Dolphin
91010006,Fraser's Dolphin
91010007,Fraser's Dolphin
91010008,Fraser's Dolphin
91010009,Fraser's Dolphin
9101000A,Fraser's Dolphin
9101000B,Fraser's Dolphin
9101000C,Fraser's Dolphin
9101000D,Fraser's Dolphin
9101000E,Fraser's Dolphin
9101000F,Fraser's Dolphin
9101000G,Fraser's Dolphin
9101000H,Fraser's Dolphin
9101000I,Fraser's Dolphin
9101000J,Fraser's Dolphin
9101000K,Fraser's Dolphin
9101000L,Fraser's Dolphin
